label,text,id
1,u need therapy,ad522f59f06
0,This guy has the right idea,f926116d366
0,"Thank you for your gentle reply , Sir !",0f0d391b7a0
1,In two years these migrants will be thinking of building pressure cooker bombs. They will NEVER integrate. We will have arab ghettos and arab schools. Look what is already happening in France. Wake up Europe !!,4aad6ea1259
0,"Why cant they both just accept they have different views, and respect each others right to that?",08be9b74501
1,https://www.change.org/p/the-director-general-of-the-bbc-tony-hall-bbc-stop-the-bbc-s-endless-biased-coverage-of-the-economic-migrants,2a3635c77c1
0,"don't see him scrubbing anything, just a prop!",469e3f1dd89
0,Really,12d3c24cc06
0,"*shrug* McHugh's research has been thoroughly discredited or superseded by better more recent research. He hasn't been regarded as an authority on the subject for decades now. But sure, by all means, continue living in the past if that's your thing.",261770448cb
1,"Holy moly you guys are idiots. You are the same morons who say ""I don't mind gay people, I just don't want to see it"" imagine living somewhere where everyone has the same thoughts. From what I can see it's usual mix of white males who in their life haven't experienced segregation.",2e59fc53841
0,That's so sweet of you. Thank you.,8bfd2cd49c1
0,"@deb I agree about that people make religion as an excuse to kill and make war . Also I agree that there was a big bang cuz it's mentioned in the Quran which is 1400 y.o ok let's say it's a coincidence. But come do you really believe in this evolution ?? I mean in the world can evolution and outta nowhere make two monkeys one man and one female , one male donkey and a female one , a bull and a horse ?? Like surprisingly just like that?😂",37a1a1993b1
0,"Oh and the annexation also was approved by the international society back then, over 10 countries. So seriously, gimme a break.",235943a6576
0,yes i bet he would,8fcbaaf0d98
0,ha ha pachan mregge?,067a240df1c
0,Anyone would think being gay is something new. Homosexuality had been in human society since before the pyramids were built. Why do people keep going on about it. It is not news any more.,07c9cc2b6e8
1,"Ha, what a hypocritical muppet. Regardless of what Trump said, it was completely clear where his government were going to sit on this issue and she promoted him regardless!",8e6b27897c0
1,buh naturally marriage suppose to be a Man and a Woman... no doubt about that..,d1841a19771
1,Why do they so desperately want to pass on to Germany? Surely anywhere is better a war torn country so be happy with that instead of causing mayhem and disruption.,6cc86eeec9e
1,Europe is being invaded,b87747e736d
1,But He hates the sin.,15c13d20eeb
1,just what she wants to wear all the time. another closet muslim.,48226ed32cb
0,Hell is other people-Jean Paul Sartre.,50cc7b5a6da
0,And if there was do you think he/she/it would approve of all this bigoted shite in a world they allegedly created. ...you can't have it both ways,7da4f14e3e6
0,and it is spelled not spelt,e1e3c73591e
0,So a real American looks forward to the American president failing? Interesting take.,53867d21408
1,Part of the problem is that nobody is writing articles or conducting interviews about what the EU GIVES us.,0e71bbdc00d
0,Well said my friend!,4bf3ac890a4
0,"Lol, touché...witty answer. I'm striving to attain the same level of ridicule the British top brass has accomplished. How about pink uniforms too instead of ugly male chauvinist camo?",0b0963a177e
1,"We don't even know who these children are. They don't have any, or reliable, papers. They could be orphans taken along to provide just the sort of cover needed to create sympathy. 70 % of the people storming the EU are able bodied men who shoul be fighting for and protecting their homeland. Traditional refugees are women and children...not men. So they have abandoned their countries, abandoned, who knows how many women, children and elderly to fend for themselves. Cowards or potential terrorists?",75183b6b45d
0,Emma Marroncini,52e54e7559c
1,Is this the chap who left Turkey behind to embark on an economic migration?,333de62ffc0
1,SICK!,4939d6ea645
0,"God does love everyone ,but what of Sodom and Gomorrah??",6c80c4bf557
0,Good luck guys n gals ;),6d2185d4844
1,It will all end in tears if not another war between Europeam countries The World must act and act soon against ISIS and Syrian forces destroying their homeland,9ea3dc8a757
0,The vile comments on here though! Have fun.,e8ff91b7b24
0,America is having a sell today! Half price on bullets .....,b682282e10e
0,Grow up.,6ffc2046209
0,"Do you not understand that babies are born with sexual organs that are not the norm. The doctors have to make a decision on what sex the baby is - and sometimes they can get it wrong. This is not a sexual thing, have some empathy and understand how you would have felt if the doctors had said you were a girl!",a2a302e5f42
0,Is it a gay affair or what,5f8cd1a4898
0,thank you for putting this so well,81fa1668c94
1,"Umutcan Sarigul Yea slowly as the europe done before in middle east. Now time has come to live with worries for europe like middle east no dear, the western society is not that islamic mess that's the middle east, you can keep killing each other down there, you're not going to do this in Europe, you can count on it.",ec5c13bd8c2
0,"People who go out of their way to attack and express hate towards gay people on links like this, which are simply just trying to celebrate something, really do make me pity them. To go hurling abuse on articles they don't agree with doesn't make them look any better - it reveals a hideous amount of insecurity within themselves, and makes me genuinely worried that this is actually what some countries are teaching people to believe. Progressive huh?",5547e4d6fa5
1,They are migrants strange the TV keeps calling them refugees !! Either way we have no room for anymore in the uk,641793ed966
0,"I don't see that leaving Europe necessarily means immigration has to stop. It would just give us more control over it, surely?",3eadf1ff7df
0,"Look, I don't believe in your God, at all, but if he DOES exist and hates gay people? I have no problem saying fuck him. Maybe God ACTUALLY wants you to challenge these stupid rules, to grow spines, stand up for your brother man and NOT be his slave.",24a9ddae8b2
0,God isn't real. The end,1a88301d56e
0,Examine your meaningless sentence carefully.,16bd12380d2
1,"This level of immigration is unsustainable, even a child could do the maths. Swedes paying extortionate taxes to pay for their own suicide. Good luck to the Swedish Democrats.",0b1e4dadef1
1,"you are an idiot.African style is one of the single greatest treat to western civilization.Did you not read,that Africa is the cradle of human civilization.Your Education is worthless.",5741fa148a5
1,Sick......abomination.......,ff94975a494
0,"These are the official numbers of migrants in Europe, and their top five countries of origin. From official site of the IOM, International Organization for Migration https://www.iom.int/sites/default/files/infographic/Mediterranean_Update_10Sept2015.pdf",27d0dce0954
0,We don't bother no one. An they have they or Ordasity to judge us on here. Start with yourself not us,1284e2f94cd
1,THE GAYS!!! THEY'RE EVERYWHERE!!! THEY'RE TAKING OVER!! WE ARE POWERLESS TO RESIST!!!,f9e52187fdc
0,Stop obesity,2cd7f2869ce
1,These are signs of a once great european empire about to collapse. Disgusting.,77ac779e4eb
1,Mary mother of Jesusu is depicted wearing it in every portrait. Christians are such hypocrites,f80c1147e46
1,"So Islamic Countries are run on free choice then? Followers of Islam can choose to do anything they like? That's good to know, it's a shame a lot of them don't choose to integrate into the Western Countries they live in!",9ecbcc5d407
0,Whyyyyyyy!!,5afd774b3e2
1,Send them back,27817d7ed3a
0,"So bloody what.....Whatever happens off pitch that's their bizz..... I pay to watch and listen rugby not politics, sex or religion of any team.",ed5a7bb5d8b
0,"Yes normal Pilar Eibeck! Those who accept and embrace our fellow humans in the LGBT community. Not discriminating on the grounds of gender, sexuality etc etc",bdbb0cff322
0,"Sometimes I wish I didn't read comments! Mostly they make me dispair. 1. For the picture and the nice messages. ""Go freedom"" 2. For the haters don't blame god for your hate! The bible also said 'judge not' if god does like something i am sure hate saddens him more than people loving enough to marry.",5c97a236dd7
0,"It's the case in every county it seems. The same is true along the whole migrant route, maybe for whole of Europe ( not just EU). But I like a good argument, even if proved wrong. So, my hopes were high when someone posted that he checked his facts and shared a document proving me wrong.",303c31050e1
1,Fagot!!!,f30eaf6cc7c
1,"There is no such thing as same sex marriage! Dosnt exist! The notion is absurd! What u are talking about are civil unions. They are a differant thing completely! And there are good reasons for that! same sex ""marriage"" such insolence will not be tolerated!",ffecadcc7cb
0,Awesome!,a1926d06d4c
1,Wahabis are real enemy of Islam and the whole world,e72f9276287
1,Troublemaker,348dd43d93c
0,We have enough in america,945667e164b
1,Take it up with your pal Daniel. He seems to be very worked up and hyper.,8760d74abd4
0,i look at it now i wish i was there :D <3 <3,43a88e6b0f7
1,https://www.facebook.com/jasonmillmusic/videos/1023369934361510/ This is actually happening in Hungary! More and more aggressive immigrants are approaching the trains! The passengers are scared! They are throwing things at the trains and houses are being occupied. As you can see: no one and nothing matter... to them,7cd47a75631
1,"Fun pride or you may call it sick pride , frastrated shouts",3ee2251c084
0,Go away!!,abae2a5d94f
1,Freaks,ce8c0613fe6
1,"The sooner we are out of Europe the better, if the beaurocrats of Brussels are so concerned about paying benefits to all and sundry who have no intention of working for them, let them stay in brussels and be paid by the overpaid EU ministers. They will soon change their tune and mind their own business about what we do in the UK.",0196037ab9a
0,There's been many of homeless people in my house :),7b6d4e50a88
1,She's lost her head.,27b1ede65ff
1,"Your answer is according to the typical liberal mainstream. Just wait for other's help but doing nothing. Oh yes, we can say you are politically correct, Merkel and the other liberals will applaud for you. Nice! Just forget 1 thing: Croatia shoulnd't check there border? Why do you let come in to the EU the illegal immigrants without any controll? Or do you think that you haven't any responsibilty? Wake up!",c79b275daf3
0,"Yeah plenty of sane people yet your country is in headlines everyday for some new obscurity. Be as closed minded and offensive as you like but stop preaching about how great America is, and how free America is and how open America is, because lets be honest, you guys are regressing at a phenomenal rate!",76b388c10f4
0,You do realize that this isn't a unilateral decision by our President. It comes from input from the branches of the military.,1cc67d6e737
1,"u seem to have gone quiet, do you sell crack and heroin?! Have I touched a nerve?!",5a781963b84
0,Derp,f7a1abe1b15
0,😁😂😂😂😂😂,72bb4fdceab
1,"This scum bag should be charged with the death of his child, and the daily fail should be charged with incitement!",35ef50a6e76
1,"I thought it was Adam and Eve, not Adam and Steve?",25551a83ec8
0,"yeah you're right sometimes I forget how the rest of the country is, I live in the Bay Area",f13419cb65d
0,You are being offensive and hurting my feelings my dear,0b00698d478
0,Lim that so much hate words! Do u even live there?,cc105278fb9
0,In wars nobody wins countries which were part of coalition forces and NATO are directly responsible for rehabilitation of those people who were uprooted by their military interventions.,9d594761f69
0,then maybe god is bisexual.,69479e9f6df
1,That is way over the top why is there not a target on such dirt as he is.poor children haven't got a life as long as the scum walks on this earth death penalty.,b3f0c0ac2fe
1,"Britain is full, we’ve done more than our bit, the soft touch hotel Britain has no more vacancies until further notice!",04a1eceb25a
0,not a problem .. :),10d6150bf8c
0,"If you're not Muslim, it's just a scarf. People wear them all the time.",12b8f2f03ea
0,Yes it is Darren.,37887957c04
0,"Jag är en ""normal genomsnittlig svensk"" som du hänvisar till ovan och dessutom uppväxt i precis samma samhälle som du själv och skulle då aldrig lägga min röst på SD. Att påstå att SD inte har rasistiska åsikter känns väldigt naivt, har du läst deras partiprogram och många av de motioner de lagt fram? Bara faktumet att de vill registrera alla med utländskt påbrå (även andra generationens invandrare) för att på något sätt påvisa att människor är olika beroende på ""ras"" är väl precis definitionen av rasism? Eller anser du att vi två är olika värda och att min rätt till vistelse i detta land inte är lika stort som ditt? Att mer integration behövs i samhället är inte SD ensamma om att tycka, däremot har de en helt annan agenda än andra. SD vill inte integrera, det vill helt bli av med frågan om integration och skapa ett samhälle utan mångkultur. /En av många rumäner SDU hänvisar till i klippet",ee4950f127a
1,"You don't show solidarity by changing your appearance. You show solidarity by commiting meaningful actions. Open a YouTube channel and speak up freely. Host an event at the university in which you teach. Create a Facebook Group or Fan page and start a discussion. Seriously, show solidarity without show-off. Then and only then it will be a true solidarity and not ""how to get attention in 2015"". Same stupid thing with French flags on Facebook... Russian airbus got hit, no one used Russian flag. Thousands die daily in Iran, Iraq and Afghanistan region. Hundreds of thousands flee from different countries to save themselves. Yet, no one has ever worn their flag up. So pretentious..",1c59f4d4f90
1,"Rabah...well thought out comment.Too bad it will get lost on these low IQ reactionaries, little Englanders ,and the just plain stupid.They remind me of the Teaparty in the USA ...loud and ignorant.",b2f5cd13c81
0,"There'll be more by then! Anyway, aren't you going to move to Canada?",55f40864c9c
0,People ask questions though so u either lie or come out by telling the truth. Its not straightforward believe me,96fa9429a74
0,And you think a gay man would be distracted by you ??!! Really?????,ffb073c599f
0,"Good comment. BUT, this has nothing to do with homophobia. Being gay and being trans are completely different things.",9783587fe98
0,First was confusion and now it's blaming game! Wake up Europe and deal the crisis humane!,bee1edf0112
1,They do know what their gender is... Are you stupid?,d6a029e0103
1,I think we are getting sick of seeing male sex in everyday life!!!!,3574480a640
0,Straight people have aids...,9e3b6ed1341
1,Stupid woman.,101214b91a9
0,Clinton dodged the draft also,0f82a95f6b1
0,🌙,2ddb5825915
0,Your faith is a lie,23c6f4963ff
0,Nothing like promoting equality through segregation...,803c9c1a6f6
0,Do read up a bit on these issues. Transgender and gay are not the same thing. Doh!,5c9daf9852d
1,"It isn't ""immigration"" when the alien isn't invited or doesn't otherwise come into the country LEGALLY!! That is called INVASION.",dde5d10e787
1,Vietnam commie used the same tactic but you cheered for them right?,8589793fa60
0,Zac Cagampang how are you voting,705451e178f
0,There are two serious questions that I can't avoid to ask: why are they all coming to Europe? and why are they all coming now?,8a66088ab5f
0,Sadly they brought it to Africa as a method of control which worked terribly.,bd80409fa86
0,"Delfina Most of them settled in Lebanon? You make it sound so nice. 70% of the 1m Syrian refugees in Lebanon live below the poverty line. Jordan and Lebanon are tiny tiny countries. http://www.un.org/apps/news/story.asp?NewsID=52893#.Vnue_UK0m20 This is not how you describe settled darling. 36% of those entering Europe are children and women. But in your eyes even muslim children are violent. We all know that there are more men entering because the route to europe is risky with lots of people dying. But not to worry, in the UK the figures will be much better as they will be taking families from the camps themselves so the minority will be men.",734844d22a4
1,"that was how obama said nice things but turned out to be the son of perdition,a jihadis apologist,a heterophobia,hate Christians, hate American patriots and a murderer",d38ad0dfa81
0,I would rather my taxes went on providing benefits (pittance that they are) to unemployed people from where ever than be used to buy Iain Dickhead Smith new underpants.,e22d27912c5
0,Fux yea!,29da66bfbbd
0,Divide and conquer,cd9e8652c92
1,"This is just plain stupid. I've got nothing against the LGBT community, but there's no reason whatsoever to shut down many streets for a parade of ""I'm gay, I'm lesbian, I'm bisexual, I'm transgender"". Nobody really cares about your lifestyle except the Christian bible preaching bigots. Have fun, live your life, maybe smoke some bud and stop thinking you have to parade your lifestyle like it's a national holiday.",31c2db1daef
0,thats the truth,8acd4e423e9
1,pls not Come everyone to england / welcome all abroad than here . Send troops for Siria / open fire all terrorist !! Start war and clear bad people his world.,4e5142a5192
0,and i assume that you are all British citizens even B.C:)),cb0bfb976bf
0,"AS Elizabeth pointed out, that is a blatant lie.",f77b89ef1f2
1,But even 10-15 years ago theres news video with small muslim boys using automatic weapons.,51810bd07c6
1,"When people use the word racism I shake my head, why expose yourself so easily? What has this got to do with racism. Why always throw the blame card, guess it is the easy way out of your own responsibility. Regardless of their situation. Is it now suddenly justifiable to pick and choose a country for them?? Defy the laws that are currently in place. So, just because I am a refugee (in hordes) I walk into the country with the best benefits and they must accept me? What has this got to do with racism? Can I walk over the border of a country and say, hey, its the Americans fault, I am a refugee, do what I say and what I want?",db5081e09d6
0,https://youtu.be/0mMPC-epMEg,b684f0b9ddf
0,Homos?? Just delete your account now.,bb5f99e3250
0,Jack,e169bb882c1
0,Oh and by the way - how many Americans die because they cannot afford certain operations due to the horrific medical insurances?,55231e922bc
1,the truth doesnt suit their agenda driven narrative.,9346497e23a
1,This man is a monster that needs to be dealt with in a hurry. Children need to be children and not merchants of death.,3a08a8522f6
1,"77.6% of all rapes in Sweden are perpetrated by foreign born Muslims, the Guardian likes to forget that little detail.",b2ebf4626c9
1,Hold on.....this is the guy that left Turkey after being there for 4 yrs.....then put a life jacket on himself but couldn't have cared less about his wife and children and left them to the elements to DIE because he wanted to go to Greece and get his teeth done! I have a Christmas message for him......get lost and go home and fight for your country stop the sob stories we are done with the tricks you all seem to play.......,acff55f39c0
0,about time :),6dd7f2670f4
0,"But since people want to commit a red herring and derail the thread, I'll teach everyone a little something about Christianity: https://answersingenesis.org/bible-questions/doesnt-the-bible-support-slavery/",c190f805847
0,"It's only enough when all people, no matter how small, receive equal treatment",633be797306
1,That Is Disgusting and Shameful.,c82a76df212
1,it's not the scarf it's their way of not integrating and living by the same rules of the land,22df88de7ef
1,Can I puke now?,8b8c007b9f6
0,I'd be the first one on the front lines😘,9bec145e10b
1,Don't be stupid this is Islam real Islam .,e9f82d7f273
1,Start deporting these nutbars back to their backward third world dirty world !,9eaa7cec1a9
0,This human tragedy just keeps getting worse & worse!!! Just SHOCKING!!!,cfff982cc80
0,"You make a group of people second class citizens,deny them basic rights and respect and then wonder why they have a slightly higher than average suicide rate,seriously?",0953a00617d
1,", I don't disregard others opinions but I'm standing by to what I said. Everyone's welcome in my country as long as they are willing to assimilate with regards to local values and culture which majority of Muslim immigrants have failed. And your argument where you have brought up the crusades is pathetic, the best you can do is bring up 12th century events? Do you know which century we currently have? If Islam is going through violent stages then I'd like for it to be going through it in Middle East and Africa, not in Europe where all I care about is the safety of my family and friends.",3b6a4a21871
1,"It's a muslim invasion. Saudi Arabia has the money, space and a massive air conditioned tent city able to hold them all. Once we are over run with muslims they can start out voting us in council elections then bigger elections and before you know it we will be living in a muslim country and the women will all be forced to wear burkas and all the disgusting things that go on in muslim countries will be going on in European countries. beheadings and stonings en-mass. hasn't Boris Johnson just been replaced by a muslim as mayor of London? And I read that that dead boy on the beach in turkey was staged, and the 'refugees' have been having weapons delivered to them. It's a planned invasion and we need to seal the borders and send those that are here back. Let the Arab nations deal with their own",37b06412219
1,"People should mind their own business and keep their life private. It's all about celebrity now, it is fashionable and basically, it sells. Hatred and persecution is wrong. But, if you keep your life private, nobody can attack you. Reading the evil mad lefty comments on Facebook, suggests to me that coming out is the least of your worries. Left love Islam and they love all the evil Marxist agenda that allowed the UK become a target. The Left will attack anyone that thinks differently.",7bf7fefb8e6
0,"Can't say that I've got much time for gays (personal, not prejudiced) but they're certainly entitled to the limited freedom that the rest of us get!",607bc97be38
0,"If the fence is ready, than the illegal immigrants won't be able to entre Hungary. We have already made it at the Serbian border, that will happen at yours too. So, I suggest you to do something at the border of Serbia - Croatia.",955889b0f0b
1,It look like a Jewish especially the children . Mohammad Anis I 100% agree with you as ISIS are the argents of Israel and CIA,ab6bc15e3e2
0,Is this parade happening in Tehran?,4a8cd1e1e9a
0,Happy pride from ireland,b9e37aad826
1,"All this pandering to the Muslims does not make all the wrong their fellow worshippers commit right. They need to realise that evil is has overtaken their religion and will destroy Islam, not christianity or NATO. Christmas is for Christians not for Muslims. Stop being a Liberal lightweight and develop a moral sense of fibre.",2228f4846c9
1,I identify as 806 so I'm moving,cf68d830f2a
0,Why? What rights have been removed exactly?,218c2171e6b
1,Why? Islam is a religion of death and murder. Why are you shocked?,ea312c26b20
1,"Joshua, they finished over 700 hundred years ago, Christianity doesn't do that anymore! Difference is ,many followers of Islam still do!",2ba9cf43301
0,I wonder how his opinion makes gay Wallaby fans feel.,3d661c35720
0,"Poor lad. I appreciate its gutting you can't blame Trump now. You'll have to take your protests to state level. Personally, theres more important things to worry about in the world than where someone pees. Enjoy your empty protests",4c4bc82b362
0,"A good Church is bible based and reflects every aspect of whats written. It does not pick and choose which scripture to follow or disobey to fit into their own lives, or whatever has become acceptable to the world. Its leaders (still human and sinners) are suppose to be the example, so (unfair as it may be) held to a higher standard. Its a complete contradiction and hypocrisy to purposely lead your congregation into beliefs that go against THE WORD you are preaching.",944d4e5ff5b
0,🙄,9f07e46198e
1,"Strange how it's always theft attacking the right no Matter the country. They are hateful, violent people. You either believe like them or else.",a59858809f8
0,Perry that is not the case.,e0d8a95a97e
1,"What a media didnt shows you is this. Everybody said they are not happy with hungary but they not happy now with Greek Italy Austria Germany France and this is just few videos what media dont like to show the people. They only shows this kind of things to make us Rassist and xenopob Migrants Riot Greek https://m.youtube.com/watch?v=FN1_f86WSDQ Migrants riot Italy https://m.youtube.com/watch?v=fX73ggsMNEI Migrants Riot Germany Dresden https://m.youtube.com/watch?v=dhy3lZKJs9w Migrants riot France, Paris https://m.youtube.com/watch?v=1y28zkxUtUs Migrants Riot Austria https://m.youtube.com/watch?v=emTB-C6Zz8g Turkey is safe. But the migrants try to get to Greece and Bulgaria. Greece and Bulgaria are safe. But the migrants try to get to Romania and Hungary. Romania and Hungary are safe. But the migrants try to get to Austria. Austria is safe. But migrants try to get to Germany. Germany is safe. But migrants try to get to Sweden. These people are NOT refugees. Refugees are people who get to a safe country and ASK for help; which the country then either supplies if it can, or ASKS other countries to supply if it cannot (which is where we come in). People who arrive in a safe country and decide its not quite what they are after, and so march through safe countries to find one they do want, are NOT refugees. They are economic migrants.",8aed929d737
0,"Well it wasn't a coup because they were elected, and why do you have a fascist symbol as your picture?",b345f815fea
1,"are you fucking out of your mind? ""millions of people were forced into labour and men were drafted and sent on the battlefield (I won't even talk about what women were made to do).""?????????? Where is the evidence? Do you even know why there is ""comfort women issue""??????? You're so ignorant lady...I'm furious and speechless.",fb180acec79
0,Lol you can say what you like but still they wear hijab. I don't care about comparison anyhow,b3d53389f6c
0,The haters should be praying for their own Souls.,be2f9e2152a
0,States don't get to decide which part of DISCRIMINATION they are OK with.,70ea4f612f5
0,"transgender has existed as long as your ""Christianity"" and at least most of the ""trans"" people I know are better christians than you will ever be.",3c159a81670
0,Matilda Koistinen,a5c6cc8240f
0,"Not sure how gender is relevant on the battlefield, maybe Trump is worried about the bedazzled spaghetti strap evening gowns and high heels might compromise their performance and location...",ef984e8c46a
0,"Just the same bullshit we have to deal with in Germany right now -.- This guys tries to argue without arguments. For example some in germany claim Islam would be the problem, it would be a violant religion however we have from 1990-2015 over 130 confirmed murder with raccist background and the dark figure of crime is over 800 ... In the past 25 years radical germans killed more than migrants did. Ok how about act of violence ... as it turns out migrant boys arround 14-22 behave just like any other ... and if something happened it's primarily attributed to problems in the socialsystem ... Those people just rely on populism.",48bfd4beb5a
0,Happy Pride.,0d1dfc2ff29
0,"people like him are the reason that muslims are still fighting a 3000 year old war over FALSE GODS,",28a38f2cc2c
0,Dear God,750e31e190a
1,This isn't a question about gender. It's the constant medical treatments and hormone injections that transgenders need which is a costly and inconvenient procedure. Also mental illness is sky high in transgenders (not all but why would you run the risk). Does anybody seriously think that this makes the military stronger?,c26f5d06dc7
1,wrong wrong wrong wrong wrong wrong.................judge needs assessing for suitability to make sensible decisions - a 12 year old girl now has a life sentence........ I am ASHAMED to be part of the same species!!!!!!!!!,7d1a2c9b1ab
0,"The purpose of these videos are to terrorise the ppl cause they are loosing war. I still think it's a conspiracy of Israel 🇮🇱. Why they never talked about attaching Israel. Infect if you look up on google ""greater israel map"" you will see Isis is attaching the same region",cd63887070b
1,Stupid woman just shows the standard of teachers these days,9a1722e0578
0,Even Hitler?,fdf9d2d5d13
1,Giacomo... I am from Iran - living in Iran for almost 32 years... Hear this from me... The third world countries are NOT built by open minded people... once they come into your country they will turn it up side down just like their own countries... ! BE CAREFUL!!! DO NOT LET THEM IN!!! We Iranians lost our country over Arab invasion whereas we were GREAT civilization before they come into our country and we are still fighting for simple human right today!!!,768a28a9e95
0,Are you racist too?,a078c9592d4
0,Maybe she have Muslim boyfriend.,00ae0b468bf
0,Vicky Allan,f0f11600325
0,So hes racist? Not that hard to change few words x,bb5f8424b71
1,"they can, but the argument is near 100% about what 2 adults want and their rights ect... no one mentions the point of the marriage beyond the title and bit of paper you sign. im just raising a point ive heard a few times now. that people see all this marriage arguments as missing the point of what it was in the first place, the contract to stay together for the good of the family, at least until they are old enough to not be effected. the idea of a marriage been not that serious and everyone can have one then just split up is seen as removing the drive and social expectation to stay as a couple to raise a kid. obviously alot of factors in single parent rates, but devils advocate, that is a legit worry people have",337270198ac
1,"Lunacy... Pure lunacy. What next, burn a Holy Bible? Keep the faith!",b53e1840ecf
0,I'm Muslim and don't wear one. It's a choice.,ca934bb2ed8
0,What a brilliant well argued point. I wholeheartedly agree. Pity the bigots of the world can't see it.,31a34f6d6e5
0,"I beg to disagree, they will be all inclusive when they adopt a strict female/male parity 50% male 50% female armed forces gender ratio...this should suffice in scaring the living s....out of Isis on the battlefields",18711ed1075
0,100% against drugs..,422c2919f7b
1,"God loves everybody ... That is true. He create us for: love, species perpetuation, spiritual evolution and to pass the knowledge to our children. Can gay people do everything that God made humans for? .... It is a shame that gay will never fell the joy of having their own children.",f19f5b10cb4
0,Just can't take people like this seriously,5000fe1241d
0,Joy,b04b3c00d8d
0,When was the last time anyone saw god ? Or heard him ? Or... in fact. Where is there any proof he is more than just a way of controlling sheeple,8ac0a273dfd
0,"They have said that 90% are men and 4 out of 5 are not Syrian. Nigerians, Bangladeshis, Iranians Afghans the lot.",84227119e7e
1,"Are you sure its not catholic? A young man , a priest .......... Im just saying .",1706281d97a
0,"Definition of mental illness any of a broad range of medical conditions (such as major depression, schizophrenia, obsessive compulsive disorder, or panic disorder) that are marked primarily by sufficient disorganization of personality, mind, or emotions to impair normal psychological functioning and cause marked distress or disability and that are typically associated with a disruption in normal thinking, feeling, mood, behavior, interpersonal interactions, or daily functioning ..... So if you think that a different sexual orientation to the majority is a disruption in normal thinking, then maybe by your definition you are correct. Since we are all different, maybe we are all mentally ill?",1bd6c8063af
1,"Once they cross 2 international borders, they are no longer refugees. They are illegal aliens.",689a8d57b7c
1,The models look about twenty years too old to be of interest to a real priest...,05b446e9543
0,"Fortunately sd is merely a counter trend towards a long and steady development of a more tolerant society. When polled swedes are more tolerant and feel more secure than ever. Sd too will pass to the cesspool of history. We won't laugh about though, just feel shame.",80c30c41cde
1,"I have nothing against transgenders but I am not astonished by Trump comments. Time is hard for endangered by war US army and they must cut corners despite the outrage of people with leftist viewpoint. I think that US army simply can't afford a third kind of dressing rooms, toilets, showers and so on. I can't imagine how would a naked soldier girl have felt if she had taken shower together with a naked transgender ""men"" in the bathroom for women? By the way, i think that the number of transgenders willing to join any army is so small that this is not a problem but only an artificially triggered squabble between politically correct leftists and republicans.",548c0f563ed
0,Greece of all places- that bankrupt island.,daa4223351f
0,"Stereotyping, whether about ""dirty Romanians"" or ""racist Swedes"" is just wrong. I think most people of Sweden are very nice and open minded and shouldn't be represented by a few bigots.",5bebcab46f8
0,PEACE & LOVE to the LGBT community ✌💗✌,47538c473ec
1,I hope it was for sending them home !!,ba05e92bb58
1,Lol Guardian..what a Joke. Never reading This lying shit paper again :) sweden democrats are far from nationalists.u piece of shits :),2708fbafa64
0,Our dentists would be busy!!!,ff49177992c
1,send several to Susans home,72f7b2c10b5
0,If there is a god lol ???,70894e4d49d
1,I've just read that 4 out of 5 are not from Syria yet they still INVADE countries.....this is a disgrace and the EU leaders have just handed Europe over and then they have gone quiet......it's shocking and unacceptable and needs sorting now not discussed next Wednesday as l've just heard.....they should be discussing this now on the W/end and resolve this major mess up!!!,ce2474cf023
0,Love is love no matter where you find it!💗💙💚💛💜🖤,1f2d0558d9b
0,hahahahha,b1b44fae6bc
1,"EU is supposed to give to Greece 474 million euros in the next 5 years. Until now they haven't given not even 1/10 of this amount ,most countries haven't even sent immigration officers that they have agreed in an EU summit 2-3 months ago. Also the government can't spend any money without EU concession. And about the corrupted governments in 80% of the scandals a German company was behind bribing those bastard politicians.",842f9463234
0,Really you obviously don't know any transgendered people...i'm not sure what you're alluding to but they would be every bit as capable as you in protecting the Nation they serve...minus your very narrow and misinformed view and attitude towards transgendered people...obviously a trump like Trump!!,e36cd0ea78c
1,"The ONLY thing ""pathetic"" here is YOU. Sad and PATHETIC and really, really STUPID!",63d60201fd4
0,Wish I could be there to show my support! ❤,fbedfe6e0bf
0,"He has a parliamentary vote, so yeah.",aae4fd7e247
0,"Well given recent event in Sweden there was an urgent demand for a video of this kind. To show some bad, nasty ""right wingers""",35537561a63
0,And Hungary is actually helping. We just can't help EVERYONE! http://www.theguardian.com/world/datablog/2015/may/11/which-eu-countries-receive-the-most-asylum-seekers,c2c808d3329
0,"These people are not a just representation for out great country. On behalf of all intelligent swedes of all origins, we are sorry for this great political embarassment. They do not represent the average swede and Im sure the Vikings wich they hold in such high regard would be ashamed to. World, we are truly sorry. UrbanArtist Viktor Byhr and Sweden.",5b55e30f381
1,THANK YOU President Trump for keeping mental illness out of our military! Our brave Christian men and women that fight to defend our Christian nation should not have to fight side by side unstable mentally ill creatures. I pray that Trump moves forward with banning ALL lgbt from the military. This is the only way foward for a more powerful and efficient military force.,74d46e15cc7
0,It's cause we still haven't recovered from war and economic crisis that hit us. You can't judge a country that has huge problems with unemployment and poverty for not accepting refugees.,970da2a3b0f
